Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb
gndbhwq,P,8/13/2018 10:45,0,0,,29.5,<0> ,33.45,<0> ,20.8,<0> ,8.2,<0> ,0.6,<0> ,1.6,<0> ,1.54,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 11:00,0,0,,29.5,<0> ,33.48,<0> ,20.9,<0> ,8.3,<0> ,0.6,<0> ,1.6,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 11:15,0,0,,29.5,<0> ,33.5,<0> ,20.9,<0> ,8.7,<0> ,0.6,<0> ,1.57,<0> ,1.51,<3> ,7.1,<0> ,4,<0> 
gndbhwq,P,8/13/2018 11:30,0,0,,29.5,<0> ,33.49,<0> ,20.9,<0> ,8.9,<0> ,0.6,<0> ,1.56,<0> ,1.5,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 11:45,0,0,,29.6,<0> ,33.46,<0> ,20.9,<0> ,9.5,<0> ,0.7,<0> ,1.55,<0> ,1.49,<3> ,7.1,<0> ,4,<0> 
gndbhwq,P,8/13/2018 12:00,0,0,,29.5,<0> ,33.55,<0> ,20.9,<0> ,8,<0> ,0.5,<0> ,1.55,<0> ,,<-1> [GCU],7.1,<0> ,4,<0> 
gndbhwq,P,8/13/2018 12:15,0,0,,29.5,<0> ,33.68,<0> ,21,<0> ,8.4,<0> ,0.6,<0> ,1.56,<0> ,1.51,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 12:30,0,0,,29.5,<0> ,33.61,<0> ,21,<0> ,8.8,<0> ,0.6,<0> ,1.56,<0> ,1.51,<3> ,7.1,<0> ,4,<0> 
gndbhwq,P,8/13/2018 12:45,0,0,,29.5,<0> ,33.79,<0> ,21.1,<0> ,9.5,<0> ,0.7,<0> ,1.54,<0> ,1.49,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 13:00,0,0,,29.5,<0> ,33.65,<0> ,21,<0> ,10.4,<0> ,0.7,<0> ,1.53,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 13:15,0,0,,29.5,<0> ,33.73,<0> ,21,<0> ,10,<0> ,0.7,<0> ,1.51,<0> ,1.47,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 13:30,0,0,,29.6,<0> ,33.71,<0> ,21,<0> ,11.2,<0> ,0.8,<0> ,1.49,<0> ,1.45,<3> ,7.1,<0> ,4,<0> 
gndbhwq,P,8/13/2018 13:45,0,0,,29.5,<0> ,33.86,<0> ,21.1,<0> ,11.1,<0> ,0.8,<0> ,1.48,<0> ,1.44,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 14:00,0,0,,29.6,<0> ,33.81,<0> ,21.1,<0> ,12.2,<0> ,0.8,<0> ,1.47,<0> ,,<-1> [GCU],7.1,<0> ,4,<0> 
gndbhwq,P,8/13/2018 14:15,0,0,,29.6,<0> ,33.96,<0> ,21.2,<0> ,12.8,<0> ,0.9,<0> ,1.47,<0> ,1.44,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 14:30,0,0,,29.6,<0> ,33.77,<0> ,21.1,<0> ,13.2,<0> ,0.9,<0> ,1.47,<0> ,1.44,<3> ,7.1,<0> ,4,<0> 
gndbhwq,P,8/13/2018 14:45,0,0,,29.6,<0> ,34.03,<0> ,21.2,<0> ,13.4,<0> ,0.9,<0> ,1.47,<0> ,1.44,<3> ,7.1,<0> ,4,<0> 
gndbhwq,P,8/13/2018 15:00,0,0,,29.6,<0> ,34.05,<0> ,21.3,<0> ,13.6,<0> ,0.9,<0> ,1.45,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 15:15,0,0,,29.6,<0> ,34.1,<0> ,21.3,<0> ,14.2,<0> ,1,<0> ,1.43,<0> ,1.4,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/13/2018 15:30,0,0,,29.6,<0> ,34.17,<0> ,21.3,<0> ,14.4,<0> ,1,<0> ,1.4,<0> ,1.37,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 15:45,0,0,,29.6,<0> ,34.27,<0> ,21.4,<0> ,16.2,<0> ,1.1,<0> ,1.38,<0> ,1.35,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 16:00,0,0,,29.6,<0> ,34.26,<0> ,21.4,<0> ,18.7,<0> ,1.3,<0> ,1.35,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/13/2018 16:15,0,0,,29.6,<0> ,34.27,<0> ,21.4,<0> ,16.5,<0> ,1.1,<0> ,1.33,<0> ,1.3,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/13/2018 16:30,0,0,,29.6,<0> ,34.26,<0> ,21.4,<0> ,16.6,<0> ,1.1,<0> ,1.32,<0> ,1.29,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 16:45,0,0,,29.6,<0> ,34.16,<0> ,21.3,<0> ,15.2,<0> ,1,<0> ,1.29,<0> ,1.26,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 17:00,0,0,,29.6,<0> ,34.21,<0> ,21.4,<0> ,16.6,<0> ,1.1,<0> ,1.27,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 17:15,0,0,,29.7,<0> ,34.38,<0> ,21.5,<0> ,17,<0> ,1.2,<0> ,1.25,<0> ,1.22,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/13/2018 17:30,0,0,,29.7,<0> ,34.4,<0> ,21.5,<0> ,15.9,<0> ,1.1,<0> ,1.23,<0> ,1.2,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/13/2018 17:45,0,0,,29.7,<0> ,34.33,<0> ,21.5,<0> ,16.5,<0> ,1.1,<0> ,1.22,<0> ,1.19,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 18:00,0,0,,29.7,<0> ,33.86,<0> ,21.1,<0> ,13.6,<0> ,0.9,<0> ,1.19,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 18:15,0,0,,29.7,<0> ,33.8,<0> ,21.1,<0> ,12.8,<0> ,0.9,<0> ,1.16,<0> ,1.13,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/13/2018 18:30,0,0,,29.7,<0> ,34.14,<0> ,21.3,<0> ,16,<0> ,1.1,<0> ,1.17,<0> ,1.14,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 18:45,0,0,,29.7,<0> ,34.06,<0> ,21.3,<0> ,15.7,<0> ,1.1,<0> ,1.17,<0> ,1.14,<3> ,7.1,<0> ,4,<0> 
gndbhwq,P,8/13/2018 19:00,0,0,,29.7,<0> ,34.49,<0> ,21.6,<0> ,15.5,<0> ,1.1,<0> ,1.18,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/13/2018 19:15,0,0,,29.7,<0> ,34.27,<0> ,21.4,<0> ,13,<0> ,0.9,<0> ,1.17,<0> ,1.14,<3> ,7.1,<0> ,4,<0> 
gndbhwq,P,8/13/2018 19:30,0,0,,29.7,<0> ,34.06,<0> ,21.3,<0> ,12.6,<0> ,0.9,<0> ,1.16,<0> ,1.13,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 19:45,0,0,,29.7,<0> ,34.3,<0> ,21.4,<0> ,12.7,<0> ,0.9,<0> ,1.14,<0> ,1.11,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 20:00,0,0,,29.7,<0> ,34.54,<0> ,21.6,<0> ,16.3,<0> ,1.1,<0> ,1.16,<0> ,,<-1> [GCU],7.2,<0> ,7,<0> 
gndbhwq,P,8/13/2018 20:15,0,0,,29.7,<0> ,34.36,<0> ,21.5,<0> ,15.1,<0> ,1,<0> ,1.16,<0> ,1.13,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/13/2018 20:30,0,0,,29.7,<0> ,34.64,<0> ,21.7,<0> ,16.4,<0> ,1.1,<0> ,1.19,<0> ,1.16,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/13/2018 20:45,0,0,,29.7,<0> ,34.35,<0> ,21.5,<0> ,17.2,<0> ,1.2,<0> ,1.19,<0> ,1.15,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/13/2018 21:00,0,0,,29.7,<0> ,34.51,<0> ,21.6,<0> ,15.2,<0> ,1,<0> ,1.2,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/13/2018 21:15,0,0,,29.7,<0> ,34.56,<0> ,21.6,<0> ,17,<0> ,1.1,<0> ,1.22,<0> ,1.18,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/13/2018 21:30,0,0,,29.7,<0> ,34.52,<0> ,21.6,<0> ,15.9,<0> ,1.1,<0> ,1.22,<0> ,1.18,<3> ,7.1,<0> ,6,<0> 
gndbhwq,P,8/13/2018 21:45,0,0,,29.7,<0> ,34.64,<0> ,21.7,<0> ,15.8,<0> ,1.1,<0> ,1.19,<0> ,1.15,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/13/2018 22:00,0,0,,29.7,<0> ,34.57,<0> ,21.6,<0> ,18.5,<0> ,1.3,<0> ,1.2,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/13/2018 22:15,0,0,,29.8,<0> ,34.78,<0> ,21.8,<0> ,17.4,<0> ,1.2,<0> ,1.23,<0> ,1.19,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/13/2018 22:30,0,0,,29.7,<0> ,34.74,<0> ,21.7,<0> ,15.8,<0> ,1.1,<0> ,1.23,<0> ,1.19,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/13/2018 22:45,0,0,,29.8,<0> ,34.82,<0> ,21.8,<0> ,17.9,<0> ,1.2,<0> ,1.27,<0> ,1.23,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/13/2018 23:00,0,0,,29.8,<0> ,34.86,<0> ,21.8,<0> ,18.2,<0> ,1.2,<0> ,1.29,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/13/2018 23:15,0,0,,29.8,<0> ,34.8,<0> ,21.8,<0> ,17.1,<0> ,1.2,<0> ,1.28,<0> ,1.24,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/13/2018 23:30,0,0,,29.8,<0> ,34.79,<0> ,21.8,<0> ,20.4,<0> ,1.4,<0> ,1.3,<0> ,1.26,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/13/2018 23:45,0,0,,29.8,<0> ,34.94,<0> ,21.9,<0> ,17.9,<0> ,1.2,<0> ,1.32,<0> ,1.28,<3> ,7.2,<0> ,7,<0> 
gndbhwq,P,8/14/2018 0:00,0,0,,29.8,<0> ,34.86,<0> ,21.8,<0> ,18.4,<0> ,1.2,<0> ,1.27,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 0:15,0,0,,29.8,<0> ,34.59,<0> ,21.6,<0> ,14.8,<0> ,1,<0> ,1.23,<0> ,1.19,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/14/2018 0:30,0,0,,29.8,<0> ,34.87,<0> ,21.8,<0> ,17.8,<0> ,1.2,<0> ,1.23,<0> ,1.19,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 0:45,0,0,,29.8,<0> ,34.9,<0> ,21.8,<0> ,15.4,<0> ,1,<0> ,1.24,<0> ,1.2,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 1:00,0,0,,29.8,<0> ,34.98,<0> ,21.9,<0> ,16.2,<0> ,1.1,<0> ,1.26,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 1:15,0,0,,29.8,<0> ,34.99,<0> ,21.9,<0> ,16,<0> ,1.1,<0> ,1.27,<0> ,1.24,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 1:30,0,0,,29.8,<0> ,35.01,<0> ,21.9,<0> ,14.7,<0> ,1,<0> ,1.26,<0> ,1.23,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 1:45,0,0,,29.8,<0> ,34.93,<0> ,21.9,<0> ,16.6,<0> ,1.1,<0> ,1.24,<0> ,1.21,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 2:00,0,0,,29.8,<0> ,35.01,<0> ,21.9,<0> ,14.4,<0> ,1,<0> ,1.26,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 2:15,0,0,,29.8,<0> ,35.05,<0> ,21.9,<0> ,14.5,<0> ,1,<0> ,1.3,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 2:30,0,0,,29.8,<0> ,34.93,<0> ,21.9,<0> ,16.3,<0> ,1.1,<0> ,1.34,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 2:45,0,0,,29.8,<0> ,35.02,<0> ,21.9,<0> ,14.6,<0> ,1,<0> ,1.31,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 3:00,0,0,,29.8,<0> ,35.01,<0> ,21.9,<0> ,13.4,<0> ,0.9,<0> ,1.31,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 3:15,0,0,,29.9,<0> ,35.13,<0> ,22,<0> ,11.8,<0> ,0.8,<0> ,1.31,<0> ,1.28,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 3:30,0,0,,29.9,<0> ,35.12,<0> ,22,<0> ,11.7,<0> ,0.8,<0> ,1.33,<0> ,1.3,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 3:45,0,0,,29.9,<0> ,35.14,<0> ,22,<0> ,10.6,<0> ,0.7,<0> ,1.34,<0> ,1.31,<3> ,7.1,<0> ,5,<0> 
gndbhwq,P,8/14/2018 4:00,0,0,,29.9,<0> ,35.19,<0> ,22,<0> ,9.1,<0> ,0.6,<0> ,1.37,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/14/2018 4:15,0,0,,29.9,<0> ,35.29,<0> ,22.1,<0> ,7.9,<0> ,0.5,<0> ,1.36,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/14/2018 4:30,0,0,,29.9,<0> ,35.27,<0> ,22.1,<0> ,8.9,<0> ,0.6,<0> ,1.36,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 4:45,0,0,,29.9,<0> ,35.35,<0> ,22.2,<0> ,7.3,<0> ,0.5,<0> ,1.37,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/14/2018 5:00,0,0,,29.9,<0> ,35.39,<0> ,22.2,<0> ,5.7,<0> ,0.4,<0> ,1.35,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/14/2018 5:15,0,0,,29.8,<0> ,35.2,<0> ,22.1,<0> ,7.6,<0> ,0.5,<0> ,1.32,<0> ,,<-1> [GCU],7.1,<0> ,5,<0> 
gndbhwq,P,8/14/2018 5:30,0,0,,29.9,<0> ,35.28,<0> ,22.1,<0> ,5.6,<0> ,0.4,<0> ,1.3,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/14/2018 5:45,0,0,,29.9,<0> ,35.51,<0> ,22.3,<0> ,5.4,<0> ,0.4,<0> ,1.31,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 6:00,0,0,,29.9,<0> ,35.51,<0> ,22.3,<0> ,5.3,<0> ,0.4,<0> ,1.33,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 6:15,0,0,,29.9,<0> ,35.58,<0> ,22.3,<0> ,5.3,<0> ,0.4,<0> ,1.35,<0> ,1.31,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 6:30,0,0,,29.9,<0> ,35.63,<0> ,22.3,<0> ,5.3,<0> ,0.4,<0> ,1.36,<0> ,1.32,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 6:45,0,0,,29.9,<0> ,35.57,<0> ,22.3,<0> ,5.3,<0> ,0.4,<0> ,1.33,<0> ,1.29,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 7:00,0,0,,29.9,<0> ,35.43,<0> ,22.2,<0> ,5.3,<0> ,0.4,<0> ,1.3,<0> ,,<-1> [GCU],7.1,<0> ,15,<0> 
gndbhwq,P,8/14/2018 7:15,0,0,,29.9,<0> ,35.65,<0> ,22.4,<0> ,5.5,<0> ,0.4,<0> ,1.31,<0> ,1.27,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 7:30,0,0,,29.8,<0> ,35.98,<0> ,22.6,<0> ,5.3,<0> ,0.4,<0> ,1.35,<0> ,1.31,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 7:45,0,0,,29.9,<0> ,35.78,<0> ,22.5,<0> ,5.4,<0> ,0.4,<0> ,1.36,<0> ,1.31,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 8:00,0,0,,29.8,<0> ,36.07,<0> ,22.7,<0> ,5.3,<0> ,0.4,<0> ,1.38,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 8:15,0,0,,29.8,<0> ,36.12,<0> ,22.7,<0> ,5.3,<0> ,0.4,<0> ,1.39,<0> ,1.34,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 8:30,0,0,,29.9,<0> ,36.09,<0> ,22.7,<0> ,5.4,<0> ,0.4,<0> ,1.4,<0> ,1.35,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 8:45,0,0,,29.9,<0> ,36.07,<0> ,22.7,<0> ,5.4,<0> ,0.4,<0> ,1.42,<0> ,1.37,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 9:00,0,0,,29.9,<0> ,36.12,<0> ,22.7,<0> ,5.5,<0> ,0.4,<0> ,1.45,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 9:15,0,0,,29.9,<0> ,36.22,<0> ,22.8,<0> ,5.4,<0> ,0.4,<0> ,1.47,<0> ,1.42,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 9:30,0,0,,29.9,<0> ,36.21,<0> ,22.7,<0> ,5.9,<0> ,0.4,<0> ,1.47,<0> ,1.42,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 9:45,0,0,,29.9,<0> ,36.33,<0> ,22.8,<0> ,5.5,<0> ,0.4,<0> ,1.47,<0> ,1.42,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 10:00,0,0,,29.9,<0> ,36.35,<0> ,22.8,<0> ,5.6,<0> ,0.4,<0> ,1.48,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 10:15,0,0,,29.8,<0> ,36.43,<0> ,22.9,<0> ,5.5,<0> ,0.4,<0> ,1.5,<0> ,1.45,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 10:30,0,0,,29.9,<0> ,36.36,<0> ,22.9,<0> ,6.3,<0> ,0.4,<0> ,1.51,<0> ,1.46,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 10:45,0,0,,29.9,<0> ,36.41,<0> ,22.9,<0> ,9.6,<0> ,0.6,<0> ,1.53,<0> ,1.48,<3> ,7.3,<0> ,6,<0> 
gndbhwq,P,8/14/2018 11:00,0,0,,29.9,<0> ,36.54,<0> ,23,<0> ,6.2,<0> ,0.4,<0> ,1.54,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 11:15,0,0,,29.9,<0> ,36.55,<0> ,23,<0> ,7.7,<0> ,0.5,<0> ,1.54,<0> ,1.49,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 11:30,0,0,,29.9,<0> ,36.59,<0> ,23,<0> ,10.5,<0> ,0.7,<0> ,1.53,<0> ,1.49,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 11:45,0,0,,29.9,<0> ,36.53,<0> ,23,<0> ,9.2,<0> ,0.6,<0> ,1.51,<0> ,1.47,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 12:00,0,0,,29.9,<0> ,36.57,<0> ,23,<0> ,10.3,<0> ,0.7,<0> ,1.48,<0> ,,<-1> [GCU],7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 12:15,0,0,,29.9,<0> ,36.53,<0> ,23,<0> ,9.8,<0> ,0.7,<0> ,1.45,<0> ,1.41,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 12:30,0,0,,30,<0> ,36.46,<0> ,22.9,<0> ,14.5,<0> ,1,<0> ,1.43,<0> ,1.39,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 12:45,0,0,,29.9,<0> ,36.63,<0> ,23,<0> ,11.9,<0> ,0.8,<0> ,1.42,<0> ,1.38,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 13:00,0,0,,29.9,<0> ,36.76,<0> ,23.1,<0> ,9.6,<0> ,0.6,<0> ,1.42,<0> ,,<-1> [GCU],7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 13:15,0,0,,29.9,<0> ,36.73,<0> ,23.1,<0> ,11,<0> ,0.7,<0> ,1.43,<0> ,1.4,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 13:30,0,0,,29.9,<0> ,36.7,<0> ,23.1,<0> ,12.6,<0> ,0.8,<0> ,1.44,<0> ,1.41,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 13:45,0,0,,29.9,<0> ,36.62,<0> ,23,<0> ,15,<0> ,1,<0> ,1.43,<0> ,1.4,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 14:00,0,0,,30,<0> ,36.63,<0> ,23,<0> ,17,<0> ,1.1,<0> ,1.43,<0> ,,<-1> [GCU],7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 14:15,0,0,,30,<0> ,36.64,<0> ,23,<0> ,14.6,<0> ,1,<0> ,1.42,<0> ,1.39,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 14:30,0,0,,30,<0> ,36.63,<0> ,23,<0> ,16.4,<0> ,1.1,<0> ,1.42,<0> ,1.39,<3> ,7.3,<0> ,6,<0> 
gndbhwq,P,8/14/2018 14:45,0,0,,30,<0> ,36.72,<0> ,23.1,<0> ,18.3,<0> ,1.2,<0> ,1.42,<0> ,1.4,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 15:00,0,0,,30,<0> ,36.75,<0> ,23.1,<0> ,15,<0> ,1,<0> ,1.42,<0> ,,<-1> [GCU],7.3,<0> ,6,<0> 
gndbhwq,P,8/14/2018 15:15,0,0,,29.9,<0> ,36.82,<0> ,23.2,<0> ,13.7,<0> ,0.9,<0> ,1.42,<0> ,1.4,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 15:30,0,0,,30,<0> ,36.69,<0> ,23.1,<0> ,18.1,<0> ,1.2,<0> ,1.43,<0> ,1.41,<3> ,7.3,<0> ,6,<0> 
gndbhwq,P,8/14/2018 15:45,0,0,,30,<0> ,36.75,<0> ,23.1,<0> ,15.3,<0> ,1,<0> ,1.43,<0> ,1.41,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 16:00,0,0,,30,<0> ,36.4,<0> ,22.9,<0> ,17,<0> ,1.1,<0> ,1.43,<0> ,,<-1> [GCU],7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 16:15,0,0,,30.1,<0> ,36.16,<0> ,22.7,<0> ,20.2,<0> ,1.4,<0> ,1.43,<0> ,1.41,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 16:30,0,0,,30,<0> ,36.03,<0> ,22.6,<0> ,17.6,<0> ,1.2,<0> ,1.42,<0> ,1.4,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 16:45,0,0,,30,<0> ,36,<0> ,22.6,<0> ,17.3,<0> ,1.2,<0> ,1.4,<0> ,1.38,<3> ,7.3,<0> ,5,<0> 
gndbhwq,P,8/14/2018 17:00,0,0,,30,<0> ,35.88,<0> ,22.5,<0> ,16.4,<0> ,1.1,<0> ,1.37,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 17:15,0,0,,30,<0> ,35.92,<0> ,22.5,<0> ,13.6,<0> ,0.9,<0> ,1.33,<0> ,1.31,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 17:30,0,0,,29.9,<0> ,36.01,<0> ,22.6,<0> ,11.8,<0> ,0.8,<0> ,1.3,<0> ,1.28,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 17:45,0,0,,30,<0> ,35.85,<0> ,22.5,<0> ,12.1,<0> ,0.8,<0> ,1.29,<0> ,1.27,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 18:00,0,0,,30,<0> ,35.82,<0> ,22.5,<0> ,12.7,<0> ,0.9,<0> ,1.29,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 18:15,0,0,,30,<0> ,35.4,<0> ,22.2,<0> ,15.8,<0> ,1.1,<0> ,1.28,<0> ,1.25,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 18:30,0,0,,30,<0> ,35.58,<0> ,22.3,<0> ,13.1,<0> ,0.9,<0> ,1.29,<0> ,1.26,<3> ,7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 18:45,0,0,,30,<0> ,35.6,<0> ,22.3,<0> ,13,<0> ,0.9,<0> ,1.37,<0> ,1.34,<3> ,7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 19:00,0,0,,30,<0> ,35.1,<0> ,22,<0> ,17.7,<0> ,1.2,<0> ,1.42,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 19:15,0,0,,30,<0> ,34.9,<0> ,21.8,<0> ,17,<0> ,1.1,<0> ,1.33,<0> ,,<-1> [GCU],7.2,<0> ,6,<0> 
gndbhwq,P,8/14/2018 19:30,0,0,,30.1,<0> ,34.39,<0> ,21.5,<0> ,19.9,<0> ,1.3,<0> ,1.23,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
gndbhwq,P,8/14/2018 19:45,0,0,,29.9,<0> ,35.58,<0> ,22.3,<0> ,9.2,<0> ,0.6,<0> ,1.18,<0> ,,<-1> [GCU],7.2,<0> ,5,<0> 
gndbhwq,P,8/14/2018 20:00,0,0,,30,<0> ,34.5,<0> ,21.6,<0> ,14.9,<0> ,1,<0> ,1.13,<0> ,,<-1> [GCU],7.1,<0> ,6,<0> 
