Station_Code,isSWMP,DateTimeStamp,Historical,ProvisionalPlus,F_Record,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Depth,F_Depth,cDepth,F_cDepth,pH,F_pH,Turb,F_Turb
gndblwq,P,8/20/2018 18:45,0,0,,29.4,<0> ,27.59,<0> ,16.9,<0> ,97,<0> ,6.8,<0> ,0.4,<0> ,0.36,<3> ,7.6,<0> ,18,<0> 
gndblwq,P,8/20/2018 19:00,0,0,,29.2,<0> ,27.36,<0> ,16.7,<0> ,97.5,<0> ,6.8,<0> ,0.4,<0> ,,<-1> [GCU],7.6,<0> ,14,<0> 
gndblwq,P,8/20/2018 19:15,0,0,,29.1,<0> ,28.59,<0> ,17.5,<0> ,98.9,<0> ,6.9,<0> ,0.4,<0> ,0.36,<3> ,7.6,<0> ,10,<0> 
gndblwq,P,8/20/2018 19:30,0,0,,29.2,<0> ,27.7,<0> ,16.9,<0> ,95,<0> ,6.6,<0> ,0.41,<0> ,0.37,<3> ,7.5,<0> ,18,<0> 
gndblwq,P,8/20/2018 19:45,0,0,,29.4,<0> ,28.6,<0> ,17.5,<0> ,92.4,<0> ,6.4,<0> ,0.42,<0> ,0.38,<3> ,7.5,<0> ,18,<0> 
gndblwq,P,8/20/2018 20:00,0,0,,29.4,<0> ,28.61,<0> ,17.6,<0> ,90.1,<0> ,6.2,<0> ,0.43,<0> ,,<-1> [GCU],7.5,<0> ,15,<0> 
gndblwq,P,8/20/2018 20:15,0,0,,29.2,<0> ,28.58,<0> ,17.5,<0> ,90.5,<0> ,6.3,<0> ,0.44,<0> ,0.4,<3> ,7.5,<0> ,13,<0> 
gndblwq,P,8/20/2018 20:30,0,0,,29,<0> ,28.92,<0> ,17.8,<0> ,90.5,<0> ,6.3,<0> ,0.45,<0> ,0.41,<3> ,7.5,<0> ,12,<0> 
gndblwq,P,8/20/2018 20:45,0,0,,28.9,<0> ,28.7,<0> ,17.6,<0> ,90.6,<0> ,6.3,<0> ,0.47,<0> ,0.43,<3> ,7.5,<0> ,12,<0> 
gndblwq,P,8/20/2018 21:00,0,0,,29,<0> ,28.42,<0> ,17.4,<0> ,90.4,<0> ,6.3,<0> ,0.5,<0> ,,<-1> [GCU],7.5,<0> ,13,<0> 
gndblwq,P,8/20/2018 21:15,0,0,,28.8,<0> ,28.61,<0> ,17.6,<0> ,91.5,<0> ,6.4,<0> ,0.52,<0> ,0.47,<3> ,7.5,<0> ,13,<0> 
gndblwq,P,8/20/2018 21:30,0,0,,28.8,<0> ,29.33,<0> ,18,<0> ,92.4,<0> ,6.5,<0> ,0.55,<0> ,0.5,<3> ,7.6,<0> ,13,<0> 
gndblwq,P,8/20/2018 21:45,0,0,,28.9,<0> ,29.81,<0> ,18.4,<0> ,91.2,<0> ,6.4,<0> ,0.57,<0> ,0.52,<3> ,7.6,<0> ,13,<0> 
gndblwq,P,8/20/2018 22:00,0,0,,28.7,<0> ,29.35,<0> ,18.1,<0> ,88.5,<0> ,6.2,<0> ,0.58,<0> ,,<-1> [GCU],7.5,<0> ,9,<0> 
gndblwq,P,8/20/2018 22:15,0,0,,28.8,<0> ,29.96,<0> ,18.5,<0> ,87.6,<0> ,6.1,<0> ,0.59,<0> ,0.54,<3> ,7.5,<0> ,10,<0> 
gndblwq,P,8/20/2018 22:30,0,0,,28.7,<0> ,29.58,<0> ,18.2,<0> ,85.9,<0> ,6,<0> ,0.6,<0> ,0.55,<3> ,7.5,<0> ,11,<0> 
gndblwq,P,8/20/2018 22:45,0,0,,28.6,<0> ,29.11,<0> ,17.9,<0> ,89.1,<0> ,6.3,<0> ,0.62,<0> ,0.57,<3> ,7.5,<0> ,10,<0> 
gndblwq,P,8/20/2018 23:00,0,0,,28.4,<0> ,29,<0> ,17.8,<0> ,90.2,<0> ,6.4,<0> ,0.63,<0> ,,<-1> [GCU],7.6,<0> ,11,<0> 
gndblwq,P,8/20/2018 23:15,0,0,,28.5,<0> ,29.34,<0> ,18.1,<0> ,85,<0> ,6,<0> ,0.65,<0> ,0.6,<3> ,7.5,<0> ,12,<0> 
gndblwq,P,8/20/2018 23:30,0,0,,28.4,<0> ,30.42,<0> ,18.8,<0> ,89,<0> ,6.2,<0> ,0.67,<0> ,0.62,<3> ,7.6,<0> ,12,<0> 
gndblwq,P,8/20/2018 23:45,0,0,,28.9,<0> ,33.18,<0> ,20.7,<0> ,84.9,<0> ,5.8,<0> ,0.69,<0> ,0.64,<3> ,7.6,<0> ,11,<0> 
gndblwq,P,8/21/2018 0:00,0,0,,28.8,<0> ,32.91,<0> ,20.5,<0> ,84.3,<0> ,5.8,<0> ,0.71,<0> ,,<-1> [GCU],7.6,<0> ,12,<0> 
gndblwq,P,8/21/2018 0:15,0,0,,29,<0> ,35.57,<0> ,22.3,<0> ,85.5,<0> ,5.8,<0> ,0.72,<0> ,0.67,<3> ,7.7,<0> ,12,<0> 
gndblwq,P,8/21/2018 0:30,0,0,,28.9,<0> ,35.64,<0> ,22.4,<0> ,83.9,<0> ,5.7,<0> ,0.73,<0> ,0.68,<3> ,7.7,<0> ,11,<0> 
gndblwq,P,8/21/2018 0:45,0,0,,28.9,<0> ,35.86,<0> ,22.5,<0> ,85.5,<0> ,5.8,<0> ,0.73,<0> ,0.68,<3> ,7.7,<0> ,11,<0> 
gndblwq,P,8/21/2018 1:00,0,0,,28.8,<0> ,35.98,<0> ,22.6,<0> ,86.6,<0> ,5.9,<0> ,0.74,<0> ,,<-1> [GCU],7.8,<0> ,11,<0> 
gndblwq,P,8/21/2018 1:15,0,0,,28.8,<0> ,35.55,<0> ,22.3,<0> ,84.5,<0> ,5.8,<0> ,0.74,<0> ,0.69,<3> ,7.7,<0> ,12,<0> 
gndblwq,P,8/21/2018 1:30,0,0,,28.7,<0> ,34.5,<0> ,21.6,<0> ,82.3,<0> ,5.7,<0> ,0.74,<0> ,0.69,<3> ,7.7,<0> ,11,<0> 
gndblwq,P,8/21/2018 1:45,0,0,,28.5,<0> ,34.45,<0> ,21.6,<0> ,81.6,<0> ,5.6,<0> ,0.74,<0> ,0.69,<3> ,7.7,<0> ,12,<0> 
gndblwq,P,8/21/2018 2:00,0,0,,28.4,<0> ,33.99,<0> ,21.2,<0> ,84.3,<0> ,5.8,<0> ,0.74,<0> ,,<-1> [GCU],7.7,<0> ,9,<0> 
gndblwq,P,8/21/2018 2:15,0,0,,28.4,<0> ,34.27,<0> ,21.4,<0> ,85.8,<0> ,5.9,<0> ,0.74,<0> ,0.69,<3> ,7.7,<0> ,9,<0> 
gndblwq,P,8/21/2018 2:30,0,0,,28.3,<0> ,32.99,<0> ,20.6,<0> ,87.1,<0> ,6.1,<0> ,0.73,<0> ,0.69,<3> ,7.7,<0> ,9,<0> 
gndblwq,P,8/21/2018 2:45,0,0,,28.3,<0> ,33.3,<0> ,20.8,<0> ,87.6,<0> ,6.1,<0> ,0.73,<0> ,0.69,<3> ,7.7,<0> ,8,<0> 
gndblwq,P,8/21/2018 3:00,0,0,,28.2,<0> ,32.83,<0> ,20.5,<0> ,88,<0> ,6.1,<0> ,0.74,<0> ,,<-1> [GCU],7.7,<0> ,8,<0> 
gndblwq,P,8/21/2018 3:15,0,0,,28.2,<0> ,33.22,<0> ,20.7,<0> ,87.8,<0> ,6.1,<0> ,0.75,<0> ,0.71,<3> ,7.7,<0> ,8,<0> 
gndblwq,P,8/21/2018 3:30,0,0,,28.3,<0> ,33.66,<0> ,21,<0> ,86.4,<0> ,6,<0> ,0.76,<0> ,0.72,<3> ,7.7,<0> ,9,<0> 
gndblwq,P,8/21/2018 3:45,0,0,,28.2,<0> ,33.66,<0> ,21,<0> ,86.7,<0> ,6,<0> ,0.77,<0> ,0.74,<3> ,7.7,<0> ,10,<0> 
gndblwq,P,8/21/2018 4:00,0,0,,28.1,<0> ,33.47,<0> ,20.9,<0> ,87.6,<0> ,6.1,<0> ,0.78,<0> ,,<-1> [GCU],7.7,<0> ,11,<0> 
gndblwq,P,8/21/2018 4:15,0,0,,28.1,<0> ,33.43,<0> ,20.9,<0> ,87.1,<0> ,6.1,<0> ,0.8,<0> ,0.76,<3> ,7.7,<0> ,11,<0> 
gndblwq,P,8/21/2018 4:30,0,0,,28.2,<0> ,35.02,<0> ,22,<0> ,84.6,<0> ,5.8,<0> ,0.81,<0> ,0.77,<3> ,7.8,<0> ,15,<0> 
gndblwq,P,8/21/2018 4:45,0,0,,28.4,<0> ,38.56,<0> ,24.4,<0> ,86,<0> ,5.8,<0> ,0.83,<0> ,0.79,<3> ,7.9,<0> ,14,<0> 
gndblwq,P,8/21/2018 5:00,0,0,,28.4,<0> ,38.65,<0> ,24.5,<0> ,84.4,<0> ,5.7,<0> ,0.84,<0> ,,<-1> [GCU],7.9,<0> ,12,<0> 
gndblwq,P,8/21/2018 5:15,0,0,,28.4,<0> ,38.6,<0> ,24.5,<0> ,83.4,<0> ,5.7,<0> ,0.85,<0> ,0.81,<3> ,7.9,<0> ,12,<0> 
gndblwq,P,8/21/2018 5:30,0,0,,28.5,<0> ,38.99,<0> ,24.7,<0> ,81.8,<0> ,5.5,<0> ,0.85,<0> ,0.81,<3> ,7.9,<0> ,13,<0> 
gndblwq,P,8/21/2018 5:45,0,0,,28.4,<0> ,38.67,<0> ,24.5,<0> ,81.2,<0> ,5.5,<0> ,0.86,<0> ,0.82,<3> ,7.9,<0> ,12,<0> 
gndblwq,P,8/21/2018 6:00,0,0,,28.4,<0> ,38.63,<0> ,24.5,<0> ,79.9,<0> ,5.4,<0> ,0.86,<0> ,,<-1> [GCU],7.9,<0> ,12,<0> 
gndblwq,P,8/21/2018 6:15,0,0,,28.4,<0> ,38.76,<0> ,24.6,<0> ,78,<0> ,5.3,<0> ,0.85,<0> ,0.8,<3> ,7.9,<0> ,11,<0> 
gndblwq,P,8/21/2018 6:30,0,0,,28.2,<0> ,37.11,<0> ,23.4,<0> ,82.8,<0> ,5.7,<0> ,0.85,<0> ,0.8,<3> ,7.9,<0> ,9,<0> 
gndblwq,P,8/21/2018 6:45,0,0,,28.3,<0> ,37.73,<0> ,23.9,<0> ,80.9,<0> ,5.5,<0> ,0.85,<0> ,0.8,<3> ,7.8,<0> ,9,<0> 
gndblwq,P,8/21/2018 7:00,0,0,,28.1,<0> ,36.48,<0> ,23,<0> ,85.1,<0> ,5.9,<0> ,0.84,<0> ,,<-1> [GCU],7.8,<0> ,8,<0> 
gndblwq,P,8/21/2018 7:15,0,0,,28.2,<0> ,36.11,<0> ,22.7,<0> ,81.3,<0> ,5.6,<0> ,0.83,<0> ,0.78,<3> ,7.8,<0> ,8,<0> 
gndblwq,P,8/21/2018 7:30,0,0,,28,<0> ,33.14,<0> ,20.7,<0> ,88.3,<0> ,6.2,<0> ,0.82,<0> ,0.77,<3> ,7.7,<0> ,8,<0> 
gndblwq,P,8/21/2018 7:45,0,0,,28,<0> ,33.14,<0> ,20.7,<0> ,88.2,<0> ,6.2,<0> ,0.82,<0> ,0.77,<3> ,7.7,<0> ,8,<0> 
gndblwq,P,8/21/2018 8:00,0,0,,28.1,<0> ,32.89,<0> ,20.5,<0> ,87.9,<0> ,6.1,<0> ,0.81,<0> ,,<-1> [GCU],7.7,<0> ,10,<0> 
gndblwq,P,8/21/2018 8:15,0,0,,28.1,<0> ,33.92,<0> ,21.2,<0> ,90.1,<0> ,6.3,<0> ,0.8,<0> ,0.75,<3> ,7.8,<0> ,10,<0> 
gndblwq,P,8/21/2018 8:30,0,0,,28.2,<0> ,34.23,<0> ,21.4,<0> ,89.4,<0> ,6.2,<0> ,0.79,<0> ,0.73,<3> ,7.8,<0> ,12,<0> 
gndblwq,P,8/21/2018 8:45,0,0,,28.3,<0> ,34.1,<0> ,21.3,<0> ,91,<0> ,6.3,<0> ,0.78,<0> ,0.72,<3> ,7.8,<0> ,10,<0> 
gndblwq,P,8/21/2018 9:00,0,0,,28.5,<0> ,34.94,<0> ,21.9,<0> ,96.1,<0> ,6.6,<0> ,0.77,<0> ,,<-1> [GCU],7.9,<0> ,8,<0> 
gndblwq,P,8/21/2018 9:15,0,0,,28.5,<0> ,33.83,<0> ,21.1,<0> ,97.6,<0> ,6.7,<0> ,0.75,<0> ,0.69,<3> ,7.8,<0> ,8,<0> 
gndblwq,P,8/21/2018 9:30,0,0,,28.6,<0> ,33.28,<0> ,20.8,<0> ,97.7,<0> ,6.8,<0> ,0.74,<0> ,0.68,<3> ,7.8,<0> ,9,<0> 
gndblwq,P,8/21/2018 9:45,0,0,,28.7,<0> ,33.39,<0> ,20.8,<0> ,99.3,<0> ,6.8,<0> ,0.73,<0> ,0.67,<3> ,7.8,<0> ,10,<0> 
gndblwq,P,8/21/2018 10:00,0,0,,28.8,<0> ,32.83,<0> ,20.4,<0> ,101.1,<0> ,7,<0> ,0.71,<0> ,,<-1> [GCU],7.8,<0> ,11,<0> 
gndblwq,P,8/21/2018 10:15,0,0,,28.9,<0> ,32.48,<0> ,20.2,<0> ,102,<0> ,7,<0> ,0.7,<0> ,0.64,<3> ,7.8,<0> ,10,<0> 
gndblwq,P,8/21/2018 10:30,0,0,,29,<0> ,32.17,<0> ,20,<0> ,103.9,<0> ,7.2,<0> ,0.68,<0> ,0.62,<3> ,7.8,<0> ,9,<0> 
gndblwq,P,8/21/2018 10:45,0,0,,29.1,<0> ,32.26,<0> ,20,<0> ,104.3,<0> ,7.2,<0> ,0.67,<0> ,0.61,<3> ,7.8,<0> ,10,<0> 
gndblwq,P,8/21/2018 11:00,0,0,,29.4,<0> ,32.1,<0> ,19.9,<0> ,107.3,<0> ,7.4,<0> ,0.65,<0> ,,<-1> [GCU],7.8,<0> ,12,<0> 
gndblwq,P,8/21/2018 11:15,0,0,,29.6,<0> ,31.98,<0> ,19.8,<0> ,108.3,<0> ,7.4,<0> ,0.63,<0> ,0.58,<3> ,7.8,<0> ,12,<0> 
gndblwq,P,8/21/2018 11:30,0,0,,29.7,<0> ,31.81,<0> ,19.7,<0> ,107.7,<0> ,7.3,<0> ,0.62,<0> ,0.57,<3> ,7.8,<0> ,13,<0> 
gndblwq,P,8/21/2018 11:45,0,0,,30,<0> ,31.9,<0> ,19.8,<0> ,110.8,<0> ,7.5,<0> ,0.6,<0> ,0.55,<3> ,7.8,<0> ,11,<0> 
gndblwq,P,8/21/2018 12:00,0,0,,29.8,<0> ,32.69,<0> ,20.3,<0> ,110.4,<0> ,7.5,<0> ,0.59,<0> ,,<-1> [GCU],7.9,<0> ,12,<0> 
gndblwq,P,8/21/2018 12:15,0,0,,30.2,<0> ,32.3,<0> ,20,<0> ,111,<0> ,7.5,<0> ,0.57,<0> ,0.52,<3> ,7.8,<0> ,12,<0> 
gndblwq,P,8/21/2018 12:30,0,0,,30.4,<0> ,32.32,<0> ,20.1,<0> ,113.3,<0> ,7.6,<0> ,0.56,<0> ,0.51,<3> ,7.9,<0> ,12,<0> 
gndblwq,P,8/21/2018 12:45,0,0,,30.6,<0> ,32.58,<0> ,20.2,<0> ,109.2,<0> ,7.3,<0> ,0.56,<0> ,0.51,<3> ,7.8,<0> ,8,<0> 
gndblwq,P,8/21/2018 13:00,0,0,,30.8,<0> ,32.13,<0> ,19.9,<0> ,108.5,<0> ,7.3,<0> ,0.56,<0> ,,<-1> [GCU],7.8,<0> ,8,<0> 
gndblwq,P,8/21/2018 13:15,0,0,,30.9,<0> ,32.31,<0> ,20,<0> ,111.4,<0> ,7.4,<0> ,0.55,<0> ,0.51,<3> ,7.8,<0> ,9,<0> 
gndblwq,P,8/21/2018 13:30,0,0,,31,<0> ,32.36,<0> ,20.1,<0> ,114.9,<0> ,7.7,<0> ,0.53,<0> ,0.49,<3> ,7.9,<0> ,10,<0> 
gndblwq,P,8/21/2018 13:45,0,0,,31.2,<0> ,32.35,<0> ,20.1,<0> ,114,<0> ,7.6,<0> ,0.51,<0> ,0.47,<3> ,7.8,<0> ,10,<0> 
gndblwq,P,8/21/2018 14:00,0,0,,31.3,<0> ,32.56,<0> ,20.2,<0> ,114.1,<0> ,7.6,<0> ,0.49,<0> ,,<-1> [GCU],7.8,<0> ,11,<0> 
gndblwq,P,8/21/2018 14:15,0,0,,31.4,<0> ,32.73,<0> ,20.3,<0> ,116.2,<0> ,7.7,<0> ,0.47,<0> ,0.43,<3> ,7.9,<0> ,11,<0> 
gndblwq,P,8/21/2018 14:30,0,0,,31.4,<0> ,33.29,<0> ,20.7,<0> ,118.4,<0> ,7.8,<0> ,0.45,<0> ,0.41,<3> ,7.9,<0> ,14,<0> 
gndblwq,P,8/21/2018 14:45,0,0,,31.5,<0> ,33.33,<0> ,20.7,<0> ,121.8,<0> ,8,<0> ,0.44,<0> ,0.4,<3> ,8,<0> ,15,<0> 
gndblwq,P,8/21/2018 15:00,0,0,,31.5,<0> ,33.16,<0> ,20.6,<0> ,122.7,<0> ,8.1,<0> ,0.43,<0> ,,<-1> [GCU],8,<0> ,19,<0> 
gndblwq,P,8/21/2018 15:15,0,0,,31.5,<0> ,33.19,<0> ,20.6,<0> ,118.9,<0> ,7.8,<0> ,0.41,<0> ,0.37,<3> ,8,<0> ,38,<0> 
gndblwq,P,8/21/2018 15:30,0,0,,31.4,<0> ,32.38,<0> ,20.1,<0> ,117.9,<0> ,7.8,<0> ,0.41,<0> ,0.38,<3> ,7.9,<0> ,28,<0> 
gndblwq,P,8/21/2018 15:45,0,0,,31.5,<0> ,32.22,<0> ,20,<0> ,118.2,<0> ,7.8,<0> ,0.41,<0> ,0.37,<3> ,8,<0> ,30,<0> 
gndblwq,P,8/21/2018 16:00,0,0,,31.6,<0> ,31.72,<0> ,19.6,<0> ,116.7,<0> ,7.7,<0> ,0.41,<0> ,,<-1> [GCU],7.9,<0> ,36,<0> 
gndblwq,P,8/21/2018 16:15,0,0,,31.8,<0> ,31.94,<0> ,19.8,<0> ,115.5,<0> ,7.6,<0> ,0.41,<0> ,0.38,<3> ,8,<0> ,29,<0> 
gndblwq,P,8/21/2018 16:30,0,0,,31.7,<0> ,32.34,<0> ,20,<0> ,113.8,<0> ,7.5,<0> ,0.42,<0> ,0.39,<3> ,7.9,<0> ,34,<0> 
gndblwq,P,8/21/2018 16:45,0,0,,31.8,<0> ,31.84,<0> ,19.7,<0> ,111.4,<0> ,7.4,<0> ,0.43,<0> ,0.4,<3> ,7.9,<0> ,31,<0> 
gndblwq,P,8/21/2018 17:00,0,0,,31.6,<0> ,31.97,<0> ,19.8,<0> ,109.2,<0> ,7.2,<0> ,0.43,<0> ,,<-1> [GCU],7.8,<0> ,31,<0> 
gndblwq,P,8/21/2018 17:15,0,0,,31.4,<0> ,33.14,<0> ,20.6,<0> ,111.6,<0> ,7.4,<0> ,0.44,<0> ,0.41,<3> ,7.9,<0> ,26,<0> 
gndblwq,P,8/21/2018 17:30,0,0,,31.4,<0> ,33.5,<0> ,20.8,<0> ,113.8,<0> ,7.5,<0> ,0.44,<0> ,0.41,<3> ,8,<0> ,14,<0> 
gndblwq,P,8/21/2018 17:45,0,0,,31.3,<0> ,33.04,<0> ,20.5,<0> ,111.5,<0> ,7.4,<0> ,0.44,<0> ,0.41,<3> ,7.9,<0> ,17,<0> 
gndblwq,P,8/21/2018 18:00,0,0,,31.3,<0> ,32.32,<0> ,20,<0> ,106.1,<0> ,7,<0> ,0.44,<0> ,,<-1> [GCU],7.8,<0> ,28,<0> 
gndblwq,P,8/21/2018 18:15,0,0,,31.2,<0> ,32.36,<0> ,20.1,<0> ,104.9,<0> ,7,<0> ,0.44,<0> ,0.41,<3> ,7.8,<0> ,38,<0> 
gndblwq,P,8/21/2018 18:30,0,0,,31.1,<0> ,32.28,<0> ,20,<0> ,103,<0> ,6.9,<0> ,0.44,<0> ,0.41,<3> ,7.8,<0> ,48,<0> 
gndblwq,P,8/21/2018 18:45,0,0,,31.1,<0> ,32.32,<0> ,20,<0> ,102.5,<0> ,6.8,<0> ,0.45,<0> ,0.41,<3> ,7.8,<0> ,37,<0> 
gndblwq,P,8/21/2018 19:00,0,0,,31,<0> ,32.05,<0> ,19.9,<0> ,97.2,<0> ,6.5,<0> ,0.46,<0> ,,<-1> [GCU],7.8,<0> ,37,<0> 
gndblwq,P,8/21/2018 19:15,0,0,,30.8,<0> ,32.85,<0> ,20.4,<0> ,98.6,<0> ,6.6,<0> ,0.46,<0> ,0.42,<3> ,7.8,<0> ,42,<0> 
gndblwq,P,8/21/2018 19:30,0,0,,30.8,<0> ,32.77,<0> ,20.4,<0> ,101.4,<0> ,6.8,<0> ,0.48,<0> ,0.44,<3> ,7.9,<0> ,23,<0> 
gndblwq,P,8/21/2018 19:45,0,0,,30.7,<0> ,33.06,<0> ,20.6,<0> ,100,<0> ,6.7,<0> ,0.48,<0> ,0.44,<3> ,7.9,<0> ,32,<0> 
gndblwq,P,8/21/2018 20:00,0,0,,30.6,<0> ,33.14,<0> ,20.6,<0> ,98.5,<0> ,6.6,<0> ,0.47,<0> ,,<-1> [GCU],7.9,<0> ,34,<0> 
gndblwq,P,8/21/2018 20:15,0,0,,30.6,<0> ,32.78,<0> ,20.4,<0> ,99.4,<0> ,6.7,<0> ,0.48,<0> ,0.44,<3> ,7.9,<0> ,24,<0> 
gndblwq,P,8/21/2018 20:30,0,0,,30.5,<0> ,32.91,<0> ,20.5,<0> ,97.5,<0> ,6.5,<0> ,0.47,<0> ,0.43,<3> ,7.8,<0> ,43,<0> 
gndblwq,P,8/21/2018 20:45,0,0,,30.5,<0> ,32.94,<0> ,20.5,<0> ,95.9,<0> ,6.4,<0> ,0.48,<0> ,0.44,<3> ,7.9,<0> ,30,<0> 
gndblwq,P,8/21/2018 21:00,0,0,,30.4,<0> ,33.1,<0> ,20.6,<0> ,95.8,<0> ,6.4,<0> ,0.48,<0> ,,<-1> [GCU],7.8,<0> ,17,<0> 
gndblwq,P,8/21/2018 21:15,0,0,,30.3,<0> ,33.31,<0> ,20.7,<0> ,93.1,<0> ,6.3,<0> ,0.49,<0> ,0.45,<3> ,7.8,<0> ,18,<0> 
gndblwq,P,8/21/2018 21:30,0,0,,30.4,<0> ,32.28,<0> ,20,<0> ,97.7,<0> ,6.6,<0> ,0.5,<0> ,0.46,<3> ,7.8,<0> ,11,<0> 
gndblwq,P,8/21/2018 21:45,0,0,,30.3,<0> ,32.6,<0> ,20.2,<0> ,93.3,<0> ,6.3,<0> ,0.51,<0> ,0.46,<3> ,7.8,<0> ,12,<0> 
gndblwq,P,8/21/2018 22:00,0,0,,30.3,<0> ,32.42,<0> ,20.1,<0> ,94.9,<0> ,6.4,<0> ,0.51,<0> ,,<-1> [GCU],7.8,<0> ,11,<0> 
gndblwq,P,8/21/2018 22:15,0,0,,30.3,<0> ,31.56,<0> ,19.5,<0> ,94.4,<0> ,6.4,<0> ,0.54,<0> ,0.49,<3> ,7.8,<0> ,11,<0> 
gndblwq,P,8/21/2018 22:30,0,0,,30.4,<0> ,31.33,<0> ,19.4,<0> ,91.7,<0> ,6.2,<0> ,0.56,<0> ,0.51,<3> ,7.8,<0> ,14,<0> 
gndblwq,P,8/21/2018 22:45,0,0,,30.2,<0> ,31.32,<0> ,19.4,<0> ,89.7,<0> ,6.1,<0> ,0.57,<0> ,0.52,<3> ,7.7,<0> ,12,<0> 
gndblwq,P,8/21/2018 23:00,0,0,,30.2,<0> ,32.12,<0> ,19.9,<0> ,87.1,<0> ,5.9,<0> ,0.58,<0> ,,<-1> [GCU],7.7,<0> ,16,<0> 
gndblwq,P,8/21/2018 23:15,0,0,,30,<0> ,31.91,<0> ,19.8,<0> ,86.1,<0> ,5.8,<0> ,0.59,<0> ,0.55,<3> ,7.7,<0> ,15,<0> 
gndblwq,P,8/21/2018 23:30,0,0,,29.9,<0> ,31.99,<0> ,19.8,<0> ,83.5,<0> ,5.7,<0> ,0.59,<0> ,0.55,<3> ,7.7,<0> ,15,<0> 
gndblwq,P,8/21/2018 23:45,0,0,,30,<0> ,31.64,<0> ,19.6,<0> ,86.6,<0> ,5.9,<0> ,0.58,<0> ,0.54,<3> ,7.7,<0> ,14,<0> 
gndblwq,P,8/22/2018 0:00,0,0,,30.2,<0> ,31.82,<0> ,19.7,<0> ,87.6,<0> ,5.9,<0> ,0.56,<0> ,,<-1> [GCU],7.7,<0> ,10,<0> 
gndblwq,P,8/22/2018 0:15,0,0,,30.1,<0> ,31.91,<0> ,19.8,<0> ,89,<0> ,6,<0> ,0.55,<0> ,0.51,<3> ,7.7,<0> ,9,<0> 
gndblwq,P,8/22/2018 0:30,0,0,,30,<0> ,31.67,<0> ,19.6,<0> ,91.3,<0> ,6.2,<0> ,0.55,<0> ,0.51,<3> ,7.8,<0> ,9,<0> 
gndblwq,P,8/22/2018 0:45,0,0,,29.7,<0> ,31.67,<0> ,19.6,<0> ,81,<0> ,5.5,<0> ,0.55,<0> ,0.51,<3> ,7.7,<0> ,14,<0> 
gndblwq,P,8/22/2018 1:00,0,0,,29.8,<0> ,31.63,<0> ,19.6,<0> ,77.8,<0> ,5.3,<0> ,0.54,<0> ,,<-1> [GCU],7.6,<0> ,13,<0> 
gndblwq,P,8/22/2018 1:15,0,0,,29.7,<0> ,31.62,<0> ,19.6,<0> ,78.6,<0> ,5.4,<0> ,0.54,<0> ,0.5,<3> ,7.6,<0> ,13,<0> 
gndblwq,P,8/22/2018 1:30,0,0,,29.7,<0> ,31.67,<0> ,19.6,<0> ,83.9,<0> ,5.7,<0> ,0.55,<0> ,0.51,<3> ,7.7,<0> ,14,<0> 
gndblwq,P,8/22/2018 1:45,0,0,,29.6,<0> ,31.54,<0> ,19.5,<0> ,80.1,<0> ,5.5,<0> ,0.56,<0> ,0.52,<3> ,7.7,<0> ,13,<0> 
gndblwq,P,8/22/2018 2:00,0,0,,29.6,<0> ,31.47,<0> ,19.5,<0> ,79.5,<0> ,5.4,<0> ,0.57,<0> ,,<-1> [GCU],7.6,<0> ,13,<0> 
gndblwq,P,8/22/2018 2:15,0,0,,29.5,<0> ,31.65,<0> ,19.6,<0> ,76.4,<0> ,5.2,<0> ,0.57,<0> ,0.53,<3> ,7.6,<0> ,13,<0> 
gndblwq,P,8/22/2018 2:30,0,0,,29.5,<0> ,31.79,<0> ,19.7,<0> ,77.7,<0> ,5.3,<0> ,0.58,<0> ,0.54,<3> ,7.6,<0> ,12,<0> 
gndblwq,P,8/22/2018 2:45,0,0,,29.7,<0> ,31.89,<0> ,19.8,<0> ,81.3,<0> ,5.5,<0> ,0.6,<0> ,0.56,<3> ,7.7,<0> ,11,<0> 
gndblwq,P,8/22/2018 3:00,0,0,,29.3,<0> ,31.24,<0> ,19.3,<0> ,78.2,<0> ,5.4,<0> ,0.62,<0> ,,<-1> [GCU],7.6,<0> ,11,<0> 
gndblwq,P,8/22/2018 3:15,0,0,,29.4,<0> ,31.31,<0> ,19.4,<0> ,80.8,<0> ,5.6,<0> ,0.64,<0> ,,<-1> [GCU],7.6,<0> ,10,<0> 
gndblwq,P,8/22/2018 3:30,0,0,,29.7,<0> ,32.08,<0> ,19.9,<0> ,76.2,<0> ,5.2,<0> ,0.66,<0> ,,<-1> [GCU],7.6,<0> ,11,<0> 
gndblwq,P,8/22/2018 3:45,0,0,,29.4,<0> ,32.25,<0> ,20,<0> ,85.2,<0> ,5.8,<0> ,0.68,<0> ,,<-1> [GCU],7.7,<0> ,9,<0> 
gndblwq,P,8/22/2018 4:00,0,0,,30.2,<0> ,35.07,<0> ,22,<0> ,83.7,<0> ,5.6,<0> ,0.69,<0> ,,<-1> [GCU],7.9,<0> ,10,<0> 
gndblwq,P,8/22/2018 4:15,0,0,,29.7,<0> ,34,<0> ,21.2,<0> ,83.2,<0> ,5.6,<0> ,0.7,<0> ,0.65,<3> ,7.8,<0> ,8,<0> 
